smiles,logS
NC(=O)c1cnccn1,-0.914
Cc1cccc(C(=O)O)c1,-2.143
Nc1cccc(C(=O)O)c1,-1.366
O=C(O)c1cccc(O)c1,-1.28
Cc1cccc([N+](=O)[O-])c1,-2.438
Nc1cccc([N+](=O)[O-])c1,-2.061
O=C(O)CC(CC(=O)O)C(=O)O,0.275
COC(=O)c1cc(O)c(O)c(O)c1,-1.24
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,-4.471
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,-2.196
O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,-2.885
C=C(C)C1CC=C(C)C(=O)C1,-2.063
O=C(O)c1ccc(O)c(O)c1,-0.928
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,-3.201
O=Cc1cccc([N+](=O)[O-])c1,-1.967
O=[N+]([O-])c1cccc([N+](=O)[O-])c1,-2.499
CCCC(CCC)C(=O)O,-1.858
CCC(C)c1ccc(O)cc1,-2.194
COC(=O)c1ccc(O)cc1,-1.784
Cc1ccc(C(C)C)cc1,-3.759
CC(=O)c1ccc(N)cc1,-1.606
CC(=O)c1ccc(O)cc1,-1.138
Cc1ccc(C(=O)O)cc1,-2.603
O=C(O)c1ccc(O)cc1,-1.4409999999999998
Cc1ccc(N(C)C)cc1,-2.318
Cc1ccc([N+](=O)[O-])cc1,-2.492
O=[N+]([O-])c1ccc(Cl)cc1,-2.845
Nc1ccc([N+](=O)[O-])cc1,-2.278
O=[N+]([O-])c1ccc(O)cc1,-1.079
COc1ccc(C(=O)O)cc1,-2.458
COc1ccc([N+](=O)[O-])cc1,-2.414
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,-3.387
O=C(O)c1ccc(C(=O)O)nc1,-2.13
C=CC1CC=CCC1,-3.335
CCc1ccccc1,-2.798
C=Cc1ccccc1,-2.526
ClCc1ccccc1,-2.382
NCc1ccccc1,0.97
N#Cc1ccccc1,-1.712
OCc1ccccc1,-0.432
O=Cc1ccccc1,-1.208
OCc1cccnc1,0.962
CNc1ccccc1,-1.28
NNc1ccccc1,0.07
ONc1ccccc1,-0.737
COc1ccccc1,-2.017
CSc1ccccc1,-2.39
CCc1ccccn1,0.501
O=NN1CCCCC1,-0.174
C=Cc1cccc(C)c1,-3.123
O=Cc1cccc(O)c1,-0.647
Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,-4.537
CC(C)OC(=O)Nc1cccc(Cl)c1,-3.38
O=C(Nc1cccc(Cl)c1)OCC#CCCl,-4.37
CN(C)C(=O)Nc1ccccc1,-1.61
Nc1ccc(Cc2ccc(N)cc2)cc1,-2.297
c1ccc(Cc2ccccc2)cc1,-4.077
c1ccc(Oc2ccccc2)cc1,-3.976
CCCN(CCC)CCC,-2.282
CC(=O)OCC(COC(C)=O)OC(C)=O,-0.575
CCCCN(CCCC)CCCC,-3.116
c1ccc(CCc2ccccc2)cc1,-4.627
C(=Cc1ccccc1)c1ccccc1,-5.792999999999999
c1ccc(N=Nc2ccccc2)cc1,-4.454
CCOC(=O)C=Cc1ccccc1,-2.9960000000000004
c1ccc(COCc2ccccc2)cc1,-3.695
CCCc1ccccc1,-3.362
O=CNc1ccccc1,-0.6779999999999999
CCOc1ccccc1,-2.332
O=C(O)Cc1ccccc1,-0.914
CC(=O)Nc1ccccc1,-1.29
NC(=S)Nc1ccccc1,-1.79
CC(=O)Nc1ccc(O)cc1,-1.033
CCOCCOC(=O)C=Cc1ccc(OC)cc1,-2.699
OCC(O)COc1ccc(Cl)cc1,-1.307
CC=Cc1ccc(OC)cc1,-3.1260000000000003
CCCCc1ccccc1,-4.056
O=CC=Cc1ccccc1,-1.969
CCCCC(CC)CN,-1.713
CCCCC(CC)CO,-2.27
Cc1ccc(C=O)cc1,-1.724
O=C(O)C=Cc1c[nH]cn1,-1.964
CCc1ccc(CC)cc1,-3.733
CCCC(C)CO,-1.231
CCOC(=O)CC,-0.726
CCOC(=O)NC,0.826
COC(=O)CC(C)=O,0.634
CCC(C)OC(C)=O,-1.273
CCOC(=O)CC(=O)OCC,-0.8390000000000001
CCCC(=O)OCC,-1.275
CCOC(=O)CC#N,-0.753
CCOC(C)OCC,-0.429
CCOC(=O)OCC,-0.7979999999999999
O=C1CCCCCN1,0.8340000000000001
CCCOC(=O)CCC,-1.905
Cc1ccc(O)c(C)c1,-1.1909999999999998
CCCCCCC(=O)OCC,-2.737
CCCCCCCC(=O)OCC,-3.391
CCCCC(=O)CC,-0.902
CCCOC(=O)CC,-1.34
Brc1ccc(Br)cc1,-4.072
Cc1ccc(Br)cc1,-3.192
Clc1ccc(Br)cc1,-3.63
Oc1ccc(Br)cc1,-1.092
Cc1ccc(C)cc1,-2.8160000000000003
Cc1ccc(Cl)cc1,-3.077
Cc1ccc(O)cc1,-0.7020000000000001
Clc1ccc(Cl)cc1,-3.257
Nc1ccc(Cl)cc1,-1.515
Oc1ccc(Cl)cc1,-0.7290000000000001
Cc1ccc(N)cc1,-1.217
Nc1ccc(N)cc1,-0.466
O=C1C=CC(=O)C=C1,-0.989
C=CC(=O)OCC(C)C,-1.853
CCCCCC(=O)OC,-1.991
CCC1CO1,-0.086
ClCC1CO1,-0.147
C=CCOCC1CO1,0.092
BrCCBr,-1.656
CCCBr,-1.7009999999999998
C=CCBr,-1.5
CCCC,-2.978
C=CCC,-2.405
C=CC=C,-1.867
C#CCC,-1.275
C=CC=O,0.578
ClCCBr,-1.318
C=CCCl,-1.884
ClCCCl,-1.065
OCCCl,1.094
CCCI,-2.201
CCCN,1.228
C=CCN,1.243
CCC#N,0.272
C=CC#N,0.147
C=CCO,1.236
C#CCO,1.251
OCCO,1.207
COC=O,0.7040000000000001
NCCS(=O)(=O)O,-0.191
NC(=O)OCC(Cl)(Cl)Cl,-1.284
CC(C)CCBr,-2.887
CCCC(C)C,-3.74
CCCC(C)=O,-0.302
N#CCC(N)=O,0.1889999999999999
CCCC(=O)O,1.055
NCCC(=O)O,0.787
CNCC(=O)O,0.527
CCC[N+](=O)[O-],-0.774
C=COC(C)=O,-0.634
CC(C)CC(C)C,-4.261
CC(=O)CC(C)C,-0.722
CC(C)CC(C)O,-0.795
CC(C)NC(C)C,0.036
CC(C)OC(C)C,-1.7080000000000002
CC(=O)OC(C)C,-0.519
CC(=O)OC(C)=O,0.07
C=C1C=CC(=O)O1,-0.983
CC1COC(=O)O1,0.2339999999999999
Brc1cccc(Br)c1,-3.543
Clc1cccc(Br)c1,-3.21
Cc1cccc(C)c1,-2.819
Cc1cccc(O)c1,-0.6779999999999999
Nc1cccc(Cl)c1,-1.3730000000000002
Oc1cccc(Cl)c1,-0.6940000000000001
Cc1cccc(N)c1,-0.8540000000000001
Nc1cccc(N)c1,0.3429999999999999
Oc1cccc(O)c1,0.8140000000000001
Cc1ccnc(C)c1,0.514
Cc1cccc(C)n1,0.447
CC(CCl)OC(C)CCl,-2.003
CCOC(=O)CC(C)C,-1.652
COCC(C)OC(C)=O,0.176
Cc1cc(C)cc(C)c1,-3.397
Cc1cc(C)cc(O)c1,-1.399
Clc1cc(Cl)cc(Cl)c1,-4.48
Oc1cc(O)cc(O)c1,-1.075
Cc1cc(C)nc(C)c1,-0.539
CC(C)CC(O)CC(C)C,-2.1590000000000003
CC(C)CC(=O)CC(C)C,-1.731
CC(=O)OC(C)CC(C)C,-2.045
BrC1CCCCC1,-2.294
Brc1ccccc1,-2.547
CC1CCCCC1,-3.788
Cc1ccccc1,-2.2430000000000003
Cc1ccncc1,1.031
Clc1ccccc1,-2.354
NC1CCCCC1,1.004
OC1CCCCC1,-0.377
O=C1CCCCC1,-0.594
Oc1ccccc1,-0.0559999999999999
Sc1ccccc1,-2.12
Cc1cccnc1,1.031
Oc1cccnc1,-0.456
CN1CCOCC1,0.995
Brc1ccccn1,-0.8809999999999999
Cc1ccccn1,1.031
CC1CNCCN1,0.638
Cc1cnccn1,1.026
Clc1ccccn1,-0.754
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,-1.901
CCCCOC(=O)CCC,-2.46
CCCCC(=O)O,-0.416
C=CCNC(N)=S,-0.294
CC(C)OCCO,0.982
CCCOC(C)=O,-0.733
BrCCCBr,-2.075
CCCCBr,-2.198
CCCCC,-3.278
C=CCCC,-2.676
CC=CCC,-2.538
CCCCCl,-1.925
ClCCCBr,-1.847
CCCCN,1.136
CCCC#N,-0.321
N#CCC#N,0.304
CCCCS,-2.1790000000000003
COCCO,1.119
COCOC,0.506
CCNCC,1.136
C=COCC,-0.858
C=COC=C,-1.261
CCOC=O,0.076
c1cc[nH]c1,-0.173
C1CCOC1,1.142
c1ccoc1,-0.833
c1ccsc1,-1.446
CC(C)(C)OOC(C)(C)C,-3.165
CC(=O)CCC(C)C,-1.325
O=C(O)CCC(=O)O,-0.152
CC(=O)OCC(C)C,-1.266
CCCCCCCCCC(=O)OCC,-4.1
CCOC(=O)CCCCCCCCC(=O)OCC,-3.51
CCCCCCCCCC(=O)OC,-4.627
CCCCCC(C)=O,-1.4240000000000002
CC=CC=CC(=O)O,-1.652
CC(C)CCOC=O,-1.547
CCCCCBr,-3.075
CCCCCC,-3.958
CCCCCN,1.06
N#CCCC#N,0.204
CCCCC=O,-0.867
COCCOC,1.045
CCCOC=O,-0.603
CCOCCO,1.045
C1CCCCC1,-3.185
C1=CCCCC1,-2.5860000000000003
C1CNCCN1,1.065
c1ccncc1,1.102
C1OCOCO1,0.288
C1CCNCC1,1.07
C1COCCN1,1.06
O=C(O)CCCC(=O)O,1.083
CC(O)CNCC(C)O,0.815
CCCCCCCC(=O)OC,-3.39
CCCCCCC(C)=O,-2.154
CCCCCCC(=O)O,-1.664
CCOCCOC(C)=O,0.272
O=C(O)CCCCCC(=O)O,-0.506
O=C(O)CCSCCC(=O)O,-0.68
O=C(O)CCCCCCCCC(=O)O,-2.306
CCCCCCBr,-3.808
CCCCCCN,-0.926
CCCCCCO,-1.239
C=COCCCC,-1.524
OCCNCCO,0.978
CCCOCCC,-1.319
ClCCOCCCl,-0.92
CC(=O)OCCOC(C)=O,0.086
CCCCCCCC,-5.238
C=CCCCCCC,-4.437
N#CCCCCC#N,-0.131
CCCCCCCO,-1.842
CCCCCCC=O,-1.961
CCCCOCCO,0.927
CCCCCCCCBr,-5.063
CCCCCCCCC,-5.766
CCCCCCCCO,-2.382
CCOCCOCCO,0.872
CCCCNCCCC,-1.439
COCCOCCOC,0.872
CCCCCCCCC(=O)O,-2.7460000000000004
NCCNCCNCCN,0.835
CCCCCCOCCO,-1.169
ClCCOCCOCCCl,-0.996
CCCCCCCCCCO,-3.631
CCOCCOCCOCC,0.79
CCCCCCCCCCC(=O)O,-3.553
C=CCCCCCCCCC(=O)O,-3.398
CCCCCCCCCCCC,-6.41
CCCCOCCOCCCC,-1.94
CCCCCCCCCCCCO,-4.668
NCCNCCNCCNCCN,0.723
CCCCCCCCCCCCCCO,-5.854
CCCCOCCOCCOCCCC,-1.862
CCCCCCCCCCCCCCCCCCO,-8.391
CNC(=O)Oc1ccccc1OC(C)C,-2.051
COC,0.884
C=C(C)C,-2.329
C#CC(C)(C)O,1.075
OCC(Cl)(Cl)Cl,-0.254
CCS(=O)(=O)C(C)(C)S(=O)(=O)CC,-1.927
FC1(F)C(F)(F)C(F)(F)C1(F)F,-3.638
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,-5.448
C=CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,-2.152
OCC(CO)(CO)CO,-0.275
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,-5.235
COP(=O)(Oc1ccccc1)Oc1ccccc1,-2.121
CCOP(=S)(OCC)Oc1ccc([S+](C)[O-])cc1,-2.188
CCNC(=O)CSP(=S)(OC)OC,-1.457
CNC(=O)ON=CC(C)(C)SC,-1.499
O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,-5.096
O=C(O)C(c1ccccc1)c1ccccc1,-3.2230000000000003
O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,-4.382
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-6.968
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-4.524
O=C(Oc1ccccc1)c1ccccc1O,-3.155
Cc1occc(=O)c1O,-1.063
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-7.662000000000001
Oc1c(Br)cc(Br)cc1Br,-3.674
Cc1ccccc1C(=O)O,-2.062
O=C(O)c1ccccc1Cl,-1.875
Nc1ccccc1C(=O)O,-1.5930000000000002
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],-3.242
COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-3.107
Cc1ccc(O)c([N+](=O)[O-])c1,-2.384
COC(=O)c1ccccc1O,-1.3130000000000002
O=C(c1ccccc1)C(O)c1ccccc1,-2.85
O=C(c1ccccc1)c1ccccc1,-3.124
c1ccc2c(c1)CCCC2,-3.452
c1ccc2cnccc2c1,-1.456
CNc1ccccc1C(=O)O,-2.878
COc1cc(-c2ccc(N)c(OC)c2)ccc1N,-3.61
c1ccc2nc(-c3ccc4ccccc4n3)ccc2c1,-5.4
OCCN(CCO)c1ccccc1,-0.735
c1ccc2cc3ccccc3cc2c1,-6.614
Oc1ccc(Cl)cc1Cc1ccccc1,-3.167
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,-2.827
CCOC(=O)c1ccc(O)cc1,-2.309
O=Cc1ccc2c(c1)OCO2,-1.632
c1ccc2[nH]ccc2c1,-1.517
Oc1ccccc1O,0.622
Clc1ccc(Cl)c(Cl)c1,-3.569
Oc1ccc(Cl)cc1Cl,-1.5590000000000002
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-2.829
COc1cc(C=O)ccc1O,-1.141
COc1cc(C(=O)O)ccc1O,-2.05
CCN(CC)CC,-0.138
CC(=O)Nc1ccc(S(N)(=O)=O)cc1,-1.607
CN(C)c1ccccc1,-1.922
O=[N+]([O-])c1cccc(Cl)c1,-2.761
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,-3.364
CCCOC(=O)c1cc(O)c(O)c(O)c1,-1.783
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1,-3.571
O=C(O)c1cccc(C(=O)O)c1,-3.22
O=C(O)c1cccc([N+](=O)[O-])c1,-1.669
COC(=O)c1ccc(OC)cc1,-2.412
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,-2.957
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,-3.863
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,-0.848
CCNc1nc(Cl)nc(NCC)n1,-4.549
c1ccc(Nc2ccccc2)cc1,-3.504
CC(C)OC(=O)Nc1ccccc1,-3.0010000000000003
O=C(O)COc1ccccc1,-1.103
c1ccc(OCC2CO2)cc1,-1.796
O=C(O)COc1ccc(Cl)cc1,-2.29
OCCCc1ccccc1,-1.38
OCCOc1ccccc1,-0.7140000000000001
CCCCC(CC)CCl,-3.172
CCc1ccc(O)cc1,-1.475
O=Cc1ccc(O)cc1,-0.976
COc1ccc(C=O)cc1,-1.5019999999999998
CCCC(=O)CCC,-1.5519999999999998
O=C(O)CCC(=O)OOC(=O)CCC(=O)O,-0.847
CCOC(=O)CCC(=O)OCC,-0.96
CCCCCCCCC(=O)OCC,-3.8
Nc1ccc(O)cc1,-0.8340000000000001
Oc1ccc(O)cc1,-0.184
O=c1ccc(=O)[nH][nH]1,-1.271
CCC=O,0.722
CC(C)CCO,-0.519
CC(=O)CC(C)=O,0.22
O=C1CCC(=O)N1,0.296
CC1OC(C)OC(C)O1,-0.072
CCCCCC(=O)OCC,-2.36
CCCC=O,-0.0069999999999999
CC=CC=O,0.33
C1CCNC1,1.148
CCCCOC(C)=O,-1.141
C1COCCO1,1.055
CC(=O)OCCC(C)C,-1.814
O=C(O)CCCCCCCC(=O)O,-1.894
C=CCNCC=C,-0.053
O=C(O)CCCCC(=O)O,-0.6759999999999999
CCCCCCCC(=O)O,-2.262
NCCCCCCN,0.935
C=CCCCCCCC,-5.052
CCCCCCCC=O,-2.36
CCCCOCCOCCOC(C)=O,-0.497
CCCCCCCCC=O,-3.1710000000000003
CNC,1.558
ClC(Br)Br,-1.919
FC(Br)C(F)(F)F,-1.901
CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,-3.693
CCC1(c2ccccc2)C(=O)NCNC1=O,-2.64
CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)C12C,-3.537
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,-4.611000000000001
O=[N+]([O-])C(CO)(CO)CO,0.821
C#CC1(OC(N)=O)CCCCC1,-1.825
CCCCOP(=O)(OCCCC)OCCCC,-2.978
CCOP(=O)(OCC)SCCSCC,-2.111
C=C(C)C#N,-0.422
NC(=O)NO,1.119
ClC(Cl)=C(Cl)Cl,-2.919
CC(=O)N(C)C,1.06
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-3.9665
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,-3.139
Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,-5.859
c1cc2ccc3cccc4ccc(c1)c2c34,-6.176
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,-3.733
COC(=O)c1ccccc1C(=O)OC,-1.686
CCCOC(=O)c1ccccc1C(=O)OCCC,-3.365
C=CCOC(=O)c1ccccc1C(=O)OCC=C,-3.131
COc1ccc(C(=O)Cc2c(CCN(C)C)cc3c(c2OC)OCO3)c(C(=O)O)c1OC,-2.535
O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1,-4.249
O=Nc1c(O)ccc2ccccc12,-2.238
O=Nc1ccc2ccccc2c1O,-2.54
O=C(O)c1cc(-c2ccccc2)nc2ccccc12,-3.193
c1ccc2c(c1)oc1ccccc12,-4.734
c1ccc2c(c1)sc1ccccc12,-5.098
O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12,-3.1630000000000003
Oc1cc(O)c2ccccc2c1,-1.949
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,-4.77
Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,-4.515
Cc1cc(O)c(Cl)c(C)c1Cl,-2.98
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,-2.677
Nc1cc(Cl)cc(C(=O)O)c1Cl,-2.469
Nc1cccc2ccccc12,-1.925
CCc1ccccc1CC,-3.276
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,-3.043
Oc1ccc2ccccc2c1,-2.281
Nc1ccc(-c2ccc(Cl)cc2)cc1,-4.638999999999999
CCC(C)c1ccccc1,-3.882
CCCCOC(=O)c1ccccc1,-3.48
CCCCCCc1ccc(O)cc1O,-2.589
Cc1cc(C)c(N)cc1C,-1.955
CCC(C)CO,-0.472
CCN(CC)CC(=O)Nc1c(C)cccc1C,-1.757
CCCCOC(=O)C(C)O,-0.563
O=C(O)C1=CC(O)C(O)C(O)C1,-0.065
C=C(C)C1CC=C(C)CC1,-4.093999999999999
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,-4.427
O=Cc1ccc(O)c(O)c1,-0.441
CCNC(=O)Nc1ncc([N+](=O)[O-])s1,-2.858
O=C(O)C=Cc1ccccc1,-2.4245
CC(=O)OCc1ccccc1,-1.685
C=CCc1ccc(OC)cc1,-2.92
C=CC(=O)OCC,-0.8240000000000001
CCOC(=O)CCCCC(=O)OCC,-1.68
C=CC(=O)OCCCC,-1.807
NCCO,1.214
COP(=O)(OC)OC(C)=CC(=O)N(C)C,0.625
O=C(O)CCI,-0.43
CCOC(C)=O,-0.042
CC(=O)C=C(C)C,-0.531
O=C(O)CC(=O)O,0.865
CCc1cccc(CC)c1,-3.748
CCOC(=O)CC(C)=O,-0.073
ClCCCCl,-1.614
C1=CCCC1,-2.105
CCCCCC(=O)O,-1.052
C1CCOCC1,-0.031
CCCCCCC,-4.468999999999999
CCCNCCC,-0.237
CCCCCCOC(C)=O,-2.451
CCCCOCCCC,-2.638
CCCCCCCCCCCC(=O)O,-3.5610000000000004
CCCCCCCCCO,-3.013
O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,-2.6630000000000003
CC(=O)NS(=O)(=O)c1ccc(N)cc1,-1.234
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,-2.411
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,-4.652
O=C(O)C1CCCN1,0.148
Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],-2.352
Oc1cccc2cccnc12,-2.417
O=S(=O)(O)OCCOc1ccc(Cl)cc1Cl,-0.06
Sc1nc2ccccc2s1,-3.182
OCC(O)C(O)CO,0.6990000000000001
CCCCC(CC)C(=O)O,-1.858
O=C(O)c1cc(O)c(O)c(O)c1,-1.155
Nc1ccc(C(=O)O)cc1,-1.351
CN(C)C(=O)Nc1ccc(Cl)cc1,-2.9360000000000004
CCOc1ccc(NC(N)=O)cc1,-2.173
COc1ccc(O)cc1,-0.492
FC(F)(F)C(Cl)Br,-1.704
O=NN(CCCl)C(=O)NCCCl,-1.7280000000000002
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,-9.026
c1ccc2c(c1)c1cccc3ccc4cccc2c4c31,-7.843999999999999
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,-8.8
c1cc2c3c(c1)ccc1cccc(c13)C2,-5.238
c1ccc2c3c(ccc2c1)-c1cccc2cccc-3c12,-8.004
c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,-8.226
c1ccc2c(c1)-c1cccc3cccc-2c13,-5.891
c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,-8.499
C1=Cc2cccc3cccc1c23,-3.976
c1ccc2cc3c4ccccc4c4ccccc4c3cc2c1,-8.24
c1ccc2c(c1)c1ccccc1c1ccccc21,-6.745
c1ccc2c(c1)ccc1c3ccccc3ccc21,-8.057
c1ccc2c(c1)ccc1cc3ccc4ccccc4c3cc12,-8.432
c1ccc2c(c1)cnc1ccccc12,-2.776
c1ccc2c(c1)Cc1c-2ccc2ccccc12,-6.678
c1ccc2c(c1)Cc1cc3ccccc3cc1-2,-8.033999999999999
c1ccc2cnncc2c1,-0.415
c1ccc2nc3ccccc3cc2c1,-3.669
c1ccc2c(c1)Oc1ccccc1O2,-5.311
c1ccc2[nH]ncc2c1,-2.155
c1ccc2ocnc2c1,-1.155
C1CN2CCN1CC2,0.603
C1CCCC1,-2.653
c1ccnnc1,1.096
c1cncnc1,1.096
C1CCCCCC1,-3.515
C1CCCCCCC1,-4.152
CCOP(=S)(OCC)Oc1cnccn1,-2.338
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,-3.844
CCOP(=S)(OCC)SCSCC,-3.717
CCOP(=S)(OCC)OCCSCC,-3.634
CCOP(=S)(OCC)SCCSCC,-4.226
COc1c2occc2cc2ccc(=O)oc12,-3.657
CNC(C)C(O)c1ccccc1,-0.415
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,-5.507000000000001
COP(=S)(NC(C)C)Oc1ccc(Cl)cc1Cl,-4.798
CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,-3.164
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,-2.28
CC(N)C(=O)O,0.27
O=C(O)c1c(O)cccc1O,-1.207
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,-7.332000000000001
CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,-2.059
CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,-2.506
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,-3.347
Oc1ncnc2[nH]ncc12,-2.379
Fc1cc(F)c(F)cc1F,-2.376
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,-5.752000000000001
O=[N+]([O-])c1ccc([N+](=O)[O-])c(O)c1,-2.68
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.744
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.5210000000000004
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,-3.881
CCCCCCCCCC(=O)O,-3.445
CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,-2.178
Fc1ccccc1CCl,-2.541
Fc1ccccc1Cl,-2.416
Fc1ccc(CCl)cc1,-2.544
Fc1ccc(I)cc1,-3.1260000000000003
CCSCC,-1.46
COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,-2.091
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,-3.176
c1ccc(-c2ccccn2)nc1,-1.421
Fc1ccccc1F,-2.0
OCCF,1.193
Fc1cccc(F)c1,-2.0
O=[N+]([O-])c1cc(C(F)(F)F)ccc1O,-2.503
C=COCC(F)(F)F,-1.4780000000000002
CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-4.099
CC(=O)C(C)=O,0.366
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-5.658
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,-6.0
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,-3.755
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,-2.321
O=C(O)c1ccccc1F,-1.289
O=[N+]([O-])c1ccc(F)cc1O,-2.05
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,-3.81
O=C(O)c1cccc(F)c1,-1.97
O=C(O)c1ccc(F)cc1,-2.067
Fc1cccc(CCl)c1,-2.544
CCCC1CCCCN1,-0.8490000000000001
N#CNC(=N)N,-0.309
O=C1CNC(=O)N1,-0.402
Cc1cc(N)nc(C)n1,-1.284
Fc1ccccc1,-1.795
CCOCOCC,-0.173
CC(C)(C)C,-3.337
CC(O)C(C)(C)C,-0.624
CC1(C)C2CCC1(C)C(O)C2,-2.319
CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,-3.955
CC12CCC(CC1)C(C)(C)O2,-1.887
CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl,-3.462
Nc1ccc(S(=O)(=O)c2cnc(N)s2)cc1,-2.805
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,-5.279
COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,-3.617
c1cc2c3c(c4ccc5ccccc5c4cc3c1)CC2,-7.861000000000001
Nc1cccc2cccc(N)c12,-2.27
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,-3.082
Cc1cc(C)c(C(=O)O)c(C)c1,-2.357
CC1=C2C3OC(=O)C(C)C3CCC2(C)C=CC1=O,-3.09
O=C(O)c1ccccc1-c1ccccc1C(=O)O,-2.2840000000000003
COc1ccc2ccc(=O)oc2c1CC=C(C)C,-4.309
Oc1nc(O)c2nccnc2n1,-2.1180000000000003
OC1CC(O)C(O)C(O)C1O,-0.174
O=C(O)c1ccncc1C(=O)O,-1.854
